,,Multiplet/Terms,,,,,,,,
,,lower,upper,gi,gk,Energy [cm^-1],fij(l),fij(v),Aij(l),Aij(v)
5d,4f,5d-3P2,4f-1D2,5,5,2141.3,0.012127,0.01105,7.42E+03,6.76E+03
5d,4f,5d-3P2,4f-3F2,5,5,701.73,4.20E-04,4.11E-05,27.5946,2.70168
5d,4f,5d-1D2,4f-3D2,5,5,2327.28,1.50E-04,1.62E-04,1.08E+02,1.17E+02
5d,4f,5d-1D2,4f-1D2,5,5,2281.72,0.036385,0.037641,2.53E+04,2.61E+04
5d,4f,5d-1D2,4f-3F2,5,5,842.14,4.20E-04,5.92E-05,39.7713,5.60428
5d,4f,5d-3F2,4f-3D2,5,5,3661.18,1.14E-07,3.06E-07,0.204119,0.547802
5d,4f,5d-3F2,4f-1D2,5,5,3615.63,1.71E-04,4.44E-04,2.98E+02,7.74E+02
5d,4f,5d-3F2,4f-3F2,5,5,2176.05,9.88E-03,9.29E-03,6.24E+03,5.87E+03
5d,4f,5d-3D2,4f-3D2,5,5,3674.43,3.56E-04,9.55E-04,6.41E+02,1.72E+03
5d,4f,5d-3D2,4f-1D2,5,5,3628.87,5.06E-05,1.32E-04,88.9462,2.33E+02
5d,4f,5d-3D2,4f-3F2,5,5,2189.29,0.015949,0.015198,1.04E+04,9.72E+03
5d,4f,5d-3P2,4f-3D3,5,7,2141.66,0.017799,0.016232,1.09E+05,9.93E+04
5d,4f,5d-3P2,4f-1F3,5,7,2119.08,2.54E-06,2.41E-06,1.51921,1.44572
5d,4f,5d-3P2,4f-3G3,5,7,702.81,1.28E-08,1.08E-09,8.40E-04,7.13E-05
5d,4f,5d-3P2,4f-3F3,5,7,702.1,5.87E-03,5.76E-04,3.86E+02,37.8626
5d,4f,5d-1D2,4f-3D3,5,7,2282.08,2.49E-03,2.58E-03,1.73E+03,1.79E+03
5d,4f,5d-1D2,4f-1F3,5,7,2259.49,0.184805,0.187498,1.26E+05,1.28E+05
5d,4f,5d-1D2,4f-3G3,5,7,843.23,1.60E-03,2.27E-04,1.52E+02,21.5041
5d,4f,5d-1D2,4f-3F3,5,7,842.52,3.37E-05,4.76E-06,3.18954,0.450819
5d,4f,5d-3F2,4f-3D3,5,7,3615.98,8.81E-06,2.30E-05,15.3741,40.037
5d,4f,5d-3F2,4f-1F3,5,7,3593.4,2.88E-04,7.39E-04,4.96E+02,1.27E+03
5d,4f,5d-3F2,4f-3G3,5,7,2177.13,0.223495,0.210507,1.41E+05,1.33E+05
5d,4f,5d-3F2,4f-3F3,5,7,2176.43,1.29E-03,1.21E-03,8.13E+02,7.66E+02
5d,4f,5d-3D2,4f-3D3,5,7,3629.22,7.90E-04,2.07E-03,1.39E+03,3.64E+03
5d,4f,5d-3D2,4f-1F3,5,7,3606.64,9.95E-08,2.66E-07,0.172647,0.461159
5d,4f,5d-3D2,4f-3G3,5,7,2190.38,7.22E-05,6.84E-05,46.212,43.7537
5d,4f,5d-3D2,4f-3F3,5,7,2189.67,0.216659,0.20655,1.39E+05,1.32E+05
5d,4f,5d-3F3,4f-3D2,7,5,2227.37,2.90E-04,2.86E-04,1.37E+02,1.35E+02
5d,4f,5d-3F3,4f-1D2,7,5,2181.81,2.86E-03,2.70E-03,1.30E+03,1.23E+03
5d,4f,5d-3F3,4f-3F2,7,5,742.24,2.72E-05,2.99E-06,1.42785,0.156356
5d,4f,5d-3D3,4f-3D2,7,5,2355.14,2.68E-03,2.95E-03,1.42E+03,1.56E+03
5d,4f,5d-3D3,4f-1D2,7,5,2309.58,1.31E-03,1.39E-03,6.67E+02,7.07E+02
5d,4f,5d-3D3,4f-3F2,7,5,870,1.03E-05,1.55E-06,0.744065,0.111979
5d,4f,5d-1F3,4f-3D2,7,5,3707.55,4.55E-06,1.24E-05,5.95502,16.2727
5d,4f,5d-1F3,4f-1D2,7,5,3661.99,1.48E-05,3.93E-05,18.8564,50.2596
5d,4f,5d-1F3,4f-3F2,7,5,2222.41,7.24E-04,7.11E-04,3.41E+02,3.35E+02
5d,4f,5d-3F3,4f-3D3,7,7,2182.17,3.73E-03,3.53E-03,1.69E+03,1.60E+03
5d,4f,5d-3F3,4f-1F3,7,7,2159.59,0.040701,0.037719,1.81E+04,1.68E+04
5d,4f,5d-3F3,4f-3G3,7,7,743.32,1.14E-05,1.25E-06,0.598734,0.065854
5d,4f,5d-3F3,4f-3F3,7,7,742.62,2.10E-04,2.30E-05,11.0247,1.20874
5d,4f,5d-3D3,4f-3D3,7,7,2309.94,0.047988,0.059141,2.44E+04,2.59E+04
5d,4f,5d-3D3,4f-1F3,7,7,2287.36,1.47E-03,1.53E-03,7.35E+02,7.65E+02
5d,4f,5d-3D3,4f-3G3,7,7,871.09,2.03E-05,3.06E-06,1.46519,0.221056
5d,4f,5d-3D3,4f-3F3,7,7,870.38,2.86E-04,4.31E-05,20.6502,3.11059
5d,4f,5d-1F3,4f-3D3,7,7,3662.35,1.26E-04,3.36E-04,1.61E+02,4.29E+02
5d,4f,5d-1F3,4f-1F3,7,7,3639.76,6.35E-05,1.67E-04,80.137,2.11E+02
5d,4f,5d-1F3,4f-3G3,7,7,2223.5,0.011028,0.010841,5.20E+03,5.11E+03
5d,4f,5d-1F3,4f-3F3,7,7,2222.79,0.014514,0.014259,6.83E+03,6.71E+03
5d,4f,5d-3F3,4f-1G4,7,9,2205.82,0.263854,0.255106,1.22E+05,1.18E+05
5d,4f,5d-3F3,4f-3F4,7,9,2159.55,0.014224,0.013181,6.32E+03,5.86E+03
5d,4f,5d-3F3,4f-3G4,7,9,743.22,2.26E-03,2.48E-04,1.19E+02,13.0483
5d,4f,5d-3D3,4f-1G4,7,9,2333.59,0.024643,0.026683,1.28E+04,1.38E+04
5d,4f,5d-3D3,4f-3F4,7,9,2287.32,0.023528,0.024476,1.17E+05,1.22E+05
5d,4f,5d-3D3,4f-3G4,7,9,870.98,2.13E-04,3.21E-05,15.3713,2.31863
5d,4f,5d-1F3,4f-1G4,7,9,3686,3.04E-04,8.21E-04,3.94E+02,1.06E+03
5d,4f,5d-1F3,4f-3F4,7,9,3639.73,9.91E-05,2.61E-04,1.25E+02,3.29E+02
5d,4f,5d-1F3,4f-3G4,7,9,2223.39,0.296413,0.29136,1.40E+05,1.37E+05
5d,4f,5d-3F4,4f-3D3,9,7,2112.15,2.23E-03,1.98E-03,7.38E+02,6.55E+02
