(11.01884,6.407e+23)
(11.66583,6.27e+23) 
(12.37285,6.141e+23)
(13.13323,6.01e+23) 
(13.95364,5.879e+23)
(14.83408,5.749e+23)
(15.79456,5.627e+23)
(16.83508,5.502e+23)
(17.96231,5.382e+23)
(19.19626,5.264e+23) 
(20.53026,5.148e+23)
(21.99099,5.037e+23) 
(23.58512,4.928e+23) 
(25.35934,4.829e+23) 
(27.2803,4.728e+23)
(29.35467,4.623e+23) 
(31.71585,4.537e+23) 
(34.27713,4.447e+23) 
(37.11855,4.362e+23)
(40.25345,4.28e+23) 
(43.74853,4.203e+23)
(47.63714,4.13e+23)
(51.98598,4.063e+23)
(56.84841,3.999e+23)
(62.14439,3.927e+23)
(68.5009,3.887e+23)
(75.1709,3.824e+23)
(82.9748,3.779e+23) 
(91.9126,3.739e+23)
(150.0,3.739e+23)
